Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;Tipo de protección;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial (m);Profundidad final (m);Temperatura (°C);Visibilidad (m);Transecto;Genero;Especie;GeneroEspecie;Abundancia
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;11:36;ND;2.5;2.5;ND;ND;7;Panulirus;guttatus;Panulirus guttatus;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;12:00;ND;2.5;2.5;ND;ND;8;Stenopus;hispidus;Stenopus hispidus;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;12:00;ND;2.5;2.5;ND;ND;8;Diadema;antillarum;Diadema antillarum;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;12:00;ND;2.5;2.5;ND;ND;8;Panulirus;argus;Panulirus argus;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;12:00;ND;2.5;2.5;ND;ND;8;Panulirus;guttatus;Panulirus guttatus;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;12:00;ND;2.5;2.5;ND;ND;8;Strombus;gigas;Strombus gigas;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;12:14;ND;2.5;2.5;ND;ND;9;Diadema;antillarum;Diadema antillarum;6
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;12:14;ND;2.5;2.5;ND;ND;9;Panulirus;argus;Panulirus argus;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Carlos Alberto Tziu;12:14;ND;2.5;2.5;ND;ND;9;Octopus;sp.;Octopus sp.;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;11:28;ND;ND;ND;ND;ND;10;ND;ND;ND ND;0
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;14:05;ND;6.8;6.8;ND;ND;1;Diadema;antillarum;Diadema antillarum;1
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;14:05;ND;6.8;6.8;ND;ND;1;Panulirus;argus;Panulirus argus;21
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;14:05;ND;6.8;6.8;ND;ND;2;Panulirus;argus;Panulirus argus;37
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;14:05;ND;6.8;6.8;ND;ND;2;Panulirus;guttatus;Panulirus guttatus;1
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;14:05;ND;6.9;6.9;ND;ND;3;Panulirus;argus;Panulirus argus;23
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;14:09;ND;ND;ND;ND;ND;4;ND;ND;ND ND;0
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;14:32;ND;3;3;ND;ND;5;Diadema;antillarum;Diadema antillarum;1
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;14:42;ND;3.9;3.9;ND;ND;6;Diadema;antillarum;Diadema antillarum;2
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;14:42;ND;3.9;3.9;ND;ND;6;Strombus;gigas;Strombus gigas;2
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Carlos Alberto Tziu;14:09;ND;4;4;ND;ND;7;Panulirus;argus;Panulirus argus;11
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Carlos Alberto Tziu;14:09;ND;4;4;ND;ND;7;Panulirus;guttatus;Panulirus guttatus;2
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Carlos Alberto Tziu;14:09;ND;4;4;ND;ND;7;Strombus;gigas;Strombus gigas;2
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Carlos Alberto Tziu;14:09;ND;4;4;ND;ND;7;Pterois;volitans;Pterois volitans;1
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Carlos Alberto Tziu;14:35;ND;3.3;3.3;ND;ND;8;Strombus;gigas;Strombus gigas;4
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Carlos Alberto Tziu;14:46;ND;3;3;ND;ND;9;Panulirus;argus;Panulirus argus;1
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;ND;ND;ND;ND;ND;ND;10;Panulirus;argus;Panulirus argus;8
16;4;2016;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;ND;ND;ND;ND;ND;ND;10;Pterois;volitans;Pterois volitans;2
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:29;ND;12.9;ND;ND;ND;1;Stenopus;hispidus;Stenopus hispidus;7
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:57;ND;10;ND;ND;ND;2;Otros;erizos;Otros erizos;2
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:57;ND;10;ND;ND;ND;2;Panulirus;argus;Panulirus argus;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:57;ND;10;ND;ND;ND;2;Strombus;gigas;Strombus gigas;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:57;ND;10;ND;ND;ND;2;Pterois;volitans;Pterois volitans;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:12;ND;11.4;ND;ND;ND;3;Stenopus;hispidus;Stenopus hispidus;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:12;ND;11.4;ND;ND;ND;3;Strombus;gigas;Strombus gigas;4
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;ND;ND;ND;ND;ND;ND;4;Stenopus;hispidus;Stenopus hispidus;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;ND;ND;ND;ND;ND;ND;5;Stenopus;hispidus;Stenopus hispidus;8
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;ND;ND;ND;ND;ND;ND;6;Stenopus;hispidus;Stenopus hispidus;7
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;ND;ND;ND;ND;ND;ND;6;Panulirus;argus;Panulirus argus;4
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;ND;ND;ND;ND;ND;ND;6;Pterois;volitans;Pterois volitans;3
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;7;Diadema;antillarum;Diadema antillarum;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;7;Panulirus;argus;Panulirus argus;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;7;Pterois;volitans;Pterois volitans;2
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;8;Stenopus;hispidus;Stenopus hispidus;5
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;8;Diadema;antillarum;Diadema antillarum;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;8;Strombus;gigas;Strombus gigas;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;8;Pterois;volitans;Pterois volitans;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;9;Pterois;volitans;Pterois volitans;1
24;5;2016;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Jacobo Caamal;ND;ND;12.7;ND;ND;ND;10;Pterois;volitans;Pterois volitans;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:41;9:46;12.7;ND;ND;ND;1;Stenopus;hispidus;Stenopus hispidus;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:41;9:46;12.7;ND;ND;ND;1;Strombus;gigas;Strombus gigas;3
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:58;10:06;9.4;ND;ND;ND;2;Stenopus;hispidus;Stenopus hispidus;4
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:58;10:06;9.4;ND;ND;ND;2;Tripneustes;esculentus;Tripneustes esculentus;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:58;10:06;9.4;ND;ND;ND;2;Strombus;gigas;Strombus gigas;4
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:11;10:19;10.2;ND;ND;ND;3;Stenopus;hispidus;Stenopus hispidus;4
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:11;10:19;10.2;ND;ND;ND;3;Strombus;gigas;Strombus gigas;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;9:35;ND;8.7;ND;ND;ND;4;Stenopus;hispidus;Stenopus hispidus;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;9:35;ND;8.7;ND;ND;ND;4;Strombus;gigas;Strombus gigas;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;10:01;10:10;13.9;ND;ND;ND;5;Stenopus;hispidus;Stenopus hispidus;3
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;10:01;10:10;13.9;ND;ND;ND;5;Strombus;gigas;Strombus gigas;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;William Balam;10:13;10:21;14.5;ND;ND;ND;6;Stenopus;hispidus;Stenopus hispidus;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;9:49;10:02;9;ND;ND;ND;7;Stenopus;hispidus;Stenopus hispidus;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;9:49;10:02;9;ND;ND;ND;7;Diadema;antillarum;Diadema antillarum;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;10:07;10:10;8.5;ND;ND;ND;8;Diadema;antillarum;Diadema antillarum;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;10:07;10:10;8.5;ND;ND;ND;8;Strombus;gigas;Strombus gigas;4
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;10:12;10:17;9.2;ND;ND;ND;9;Stenopus;hispidus;Stenopus hispidus;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Alberto Juarez Rosas;10:12;10:17;9.2;ND;ND;ND;9;Strombus;gigas;Strombus gigas;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Sian Ka'an;Jacobo Caamal;9:40;ND;12;ND;ND;ND;10;ND;ND;ND ND;0
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:46;11:50;9.8;ND;ND;ND;1;Stenopus;hispidus;Stenopus hispidus;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:46;11:50;9.8;ND;ND;ND;1;Strombus;gigas;Strombus gigas;7
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:10;12:14;8.2;ND;ND;ND;2;ND;ND;ND ND;0
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;William Balam;11:51;11:58;6.3;ND;ND;ND;3;Panulirus;argus;Panulirus argus;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:22;12:27;8;ND;ND;ND;3;Strombus;gigas;Strombus gigas;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;William Balam;12:10;ND;6.7;ND;ND;ND;4;ND;ND;ND ND;0
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;William Balam;12:24;12:30;8.1;ND;ND;ND;5;Stenopus;hispidus;Stenopus hispidus;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;11:50;ND;7.1;ND;ND;ND;7;ND;ND;ND ND;0
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;12:07;12:12;7.7;ND;ND;ND;8;Panulirus;argus;Panulirus argus;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;12:07;12:12;7.7;ND;ND;ND;8;Strombus;gigas;Strombus gigas;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;12:15;12:21;8.6;ND;ND;ND;9;Panulirus;argus;Panulirus argus;1
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;12:15;12:21;8.6;ND;ND;ND;9;Strombus;gigas;Strombus gigas;2
21;5;2016;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;11:46;ND;7.5;ND;ND;ND;10;ND;ND;ND ND;0
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:55;ND;9.5;ND;ND;ND;1;Stenopus;hispidus;Stenopus hispidus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:55;ND;9.5;ND;ND;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:12;10:16;10.2;ND;ND;ND;2;Stenopus;hispidus;Stenopus hispidus;2
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:12;10:16;10.2;ND;ND;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;ND;ND;15;ND;ND;ND;3;ND;ND;ND ND;0
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:21;10:27;10.7;ND;ND;ND;3;Stenopus;hispidus;Stenopus hispidus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;ND;ND;15;ND;ND;ND;4;ND;ND;ND ND;0
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;ND;ND;15;ND;ND;ND;5;ND;ND;ND ND;0
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;10:09;ND;11.5;ND;ND;ND;7;Stenopus;hispidus;Stenopus hispidus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;10:20;ND;9.7;ND;ND;ND;8;Stenopus;hispidus;Stenopus hispidus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;10:30;10:36;10.4;ND;ND;ND;9;Stenopus;hispidus;Stenopus hispidus;5
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:57;ND;10;ND;ND;ND;10;ND;ND;ND ND;0
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:44;ND;ND;ND;ND;ND;1;Stenopus;hispidus;Stenopus hispidus;3
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:44;ND;ND;ND;ND;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;7
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:44;ND;ND;ND;ND;ND;1;Panulirus;argus;Panulirus argus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:10;12:17;6.4;ND;ND;ND;2;Stenopus;hispidus;Stenopus hispidus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:10;12:17;6.4;ND;ND;ND;2;Diadema;antillarum;Diadema antillarum;2
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:10;12:17;6.4;ND;ND;ND;2;Tripneustes;esculentus;Tripneustes esculentus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:10;12:17;6.4;ND;ND;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;3
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:10;12:17;6.4;ND;ND;ND;2;Panulirus;argus;Panulirus argus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;7;ND;ND;ND;3;Tripneustes;esculentus;Tripneustes esculentus;16
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:22;12:30;5.6;ND;ND;ND;3;Stenopus;hispidus;Stenopus hispidus;1
