Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;Tipo de protección;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial (m);Profundidad final (m);Temperatura (°C);Visibilidad (m);Corriente;Transecto;Genero;Especie;GeneroEspecie;Sexo;Clase;Talla;Abundancia
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Lutjanus;mahogoni;Lutjanus mahogoni;NA;0-5;2.5;2
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Chromis;sp.;Chromis sp.;NA;0-5;2.5;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Lutjanus;apodus;Lutjanus apodus;NA;06-oct;8;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Sparisoma;viride;Sparisoma viride;NA;06-oct;8;2
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Caranx;ruber;Caranx ruber;NA;06-oct;8;4
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Damisela;sp.;Damisela sp.;NA;06-oct;8;2
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Lutjanus;mahogoni;Lutjanus mahogoni;NA;06-oct;8;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Lachnolaimus;maximus;Lachnolaimus maximus;NA;06-oct;8;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Sparisoma;viride;Sparisoma viride;NA;nov-20;15.5;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;3;Sparisoma;viride;Sparisoma viride;NA;21-30;25.5;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Damisela;sp.;Damisela sp.;NA;0-5;2.5;3
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Chromis;sp.;Chromis sp.;NA;0-5;2.5;6
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Lutjanus;apodus;Lutjanus apodus;NA;0-5;2.5;15
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Sparisoma;viride;Sparisoma viride;NA;0-5;2.5;2
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Haemulon;aurolineatum;Haemulon aurolineatum;NA;0-5;2.5;50
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Abudefduf;saxatilis;Abudefduf saxatilis;NA;0-5;2.5;4
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Damisela;sp.;Damisela sp.;NA;06-oct;8;2
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Lachnolaimus;maximus;Lachnolaimus maximus;NA;06-oct;8;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Caranx;ruber;Caranx ruber;NA;06-oct;8;4
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Lutjanus;apodus;Lutjanus apodus;NA;06-oct;8;10
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Haemulon;flavolineatum;Haemulon flavolineatum;NA;06-oct;8;30
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Sparisoma;viride;Sparisoma viride;NA;06-oct;8;2
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Anisotremus;virginicus;Anisotremus virginicus;NA;06-oct;8;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Cephalopholis;fulva;Cephalopholis fulva;NA;06-oct;8;2
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Caranx;ruber;Caranx ruber;NA;nov-20;15.5;15
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Haemulon;flavolineatum;Haemulon flavolineatum;NA;nov-20;15.5;50
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Anisotremus;virginicus;Anisotremus virginicus;NA;nov-20;15.5;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Cephalopholis;fulva;Cephalopholis fulva;NA;nov-20;15.5;3
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Holacanthus;ciliaris;Holacanthus ciliaris;NA;nov-20;15.5;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Bodianus;rufus;Bodianus rufus;NA;nov-20;15.5;1
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Sparisoma;viride;Sparisoma viride;NA;21-30;25.5;3
18;3;2012;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:05;ND;5;NA;ND;ND;ND;4;Pomacanthus;arcuatus;Pomacanthus arcuatus;NA;31-40;35.5;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Vieja;sp.;Vieja sp.;NA;0-5;2.5;4
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Haemulon;flavolineatum;Haemulon flavolineatum;NA;0-5;2.5;50
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Damisela;sp.;Damisela sp.;NA;0-5;2.5;5
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Abudefduf;saxatilis;Abudefduf saxatilis;NA;0-5;2.5;9
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Mariposa;sp.;Mariposa sp.;NA;0-5;2.5;6
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Lancero;sp.;Lancero sp.;NA;0-5;2.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Lutjanus;mahogoni;Lutjanus mahogoni;NA;0-5;2.5;4
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Haemulon ;sp.;Haemulon  sp.;NA;0-5;2.5;4
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Lutjanus;apodus;Lutjanus apodus;NA;0-5;2.5;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Haemulon;aurolineatum;Haemulon aurolineatum;NA;0-5;2.5;15
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Cephalopholis;cruentatus;Cephalopholis cruentatus;NA;0-5;2.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Haemulon;album;Haemulon album;NA;0-5;2.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Lutjanus;griseus;Lutjanus griseus;NA;06-oct;8;7
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Haemulon;carbonarium;Haemulon carbonarium;NA;06-oct;8;30
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Abudefduf;saxatilis;Abudefduf saxatilis;NA;06-oct;8;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Lancero;sp.;Lancero sp.;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Lutjanus;mahogoni;Lutjanus mahogoni;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Sparisoma;viride;Sparisoma viride;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Haemulon;aurolineatum;Haemulon aurolineatum;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Lutjanus;griseus;Lutjanus griseus;NA;nov-20;15.5;15
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Sparisoma;viride;Sparisoma viride;NA;nov-20;15.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Lutjanus;griseus;Lutjanus griseus;NA;21-30;25.5;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Xcochin;sp.;Xcochin sp.;NA;21-30;25.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;1;Sphyraena;barracuda;Sphyraena barracuda;NA;>40;ND;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Haemulon;flavolineatum;Haemulon flavolineatum;NA;0-5;2.5;30
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Lancero;sp.;Lancero sp.;NA;0-5;2.5;3
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Damisela;sp.;Damisela sp.;NA;0-5;2.5;4
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Vieja;sp.;Vieja sp.;NA;0-5;2.5;5
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Caranx;ruber;Caranx ruber;NA;0-5;2.5;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Lancero;sp.;Lancero sp.;NA;06-oct;8;6
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Lutjanus;griseus;Lutjanus griseus;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Vieja;sp.;Vieja sp.;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Xcochin;sp.;Xcochin sp.;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Mario Candelario Gongora Garcia;12:30;ND;5;NA;ND;ND;ND;2;Holacanthus;ciliaris;Holacanthus ciliaris;NA;06-oct;8;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Vieja;sp.;Vieja sp.;NA;0-5;2.5;5
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Damisela;sp.;Damisela sp.;NA;06-oct;8;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Abudefduf;saxatilis;Abudefduf saxatilis;NA;06-oct;8;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Haemulon;flavolineatum;Haemulon flavolineatum;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Chromis;sp.;Chromis sp.;NA;06-oct;8;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Sparisoma;aurofrenatum;Sparisoma aurofrenatum;NA;06-oct;8;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Abudefduf;saxatilis;Abudefduf saxatilis;NA;nov-20;15.5;20
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Haemulon;sciurus;Haemulon sciurus;NA;nov-20;15.5;4
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Sparisoma;viride;Sparisoma viride;NA;nov-20;15.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Lancero;sp.;Lancero sp.;NA;nov-20;15.5;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Mariposa;sp.;Mariposa sp.;NA;nov-20;15.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;3;Lancero;sp.;Lancero sp.;NA;nov-20;15.5;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Damisela;sp.;Damisela sp.;NA;0-5;2.5;5
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Vieja;sp.;Vieja sp.;NA;0-5;2.5;3
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Damisela;sp.;Damisela sp.;NA;06-oct;8;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Lutjanus;apodus;Lutjanus apodus;NA;06-oct;8;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Haemulon;sciurus;Haemulon sciurus;NA;06-oct;8;15
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Haemulon;flavolineatum;Haemulon flavolineatum;NA;06-oct;8;5
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Haemulon;sciurus;Haemulon sciurus;NA;nov-20;15.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Ocyurus;chrysurus;Ocyurus chrysurus;NA;nov-20;15.5;3
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Haemulon ;striatum ;Haemulon  striatum ;NA;nov-20;15.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Lachnolaimus;maximus;Lachnolaimus maximus;NA;21-30;25.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Lutjanus;analis;Lutjanus analis;NA;31-40;35.5;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Lutjanus;jocu;Lutjanus jocu;NA;31-40;35.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;4;Sphyraena;barracuda;Sphyraena barracuda;NA;>40;ND;2
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;5;Mariposa;sp.;Mariposa sp.;NA;0-5;2.5;1
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;5;Vieja;sp.;Vieja sp.;NA;0-5;2.5;5
19;3;2012;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;12:30;ND;5;NA;ND;ND;ND;5;Damisela;sp.;Damisela sp.;NA;06-oct;8;2
